bootstrap_id,mae,rmse,r2
485,2.419031892073989,2.9435131538094286,0.02436712362000304
486,2.4222378321934612,2.9367211998956377,0.00564367188695758
487,2.413229429337276,2.966826789373439,0.002880806504503952
488,2.5263809346997372,3.011367410867548,0.01606535950772603
489,2.394530508816293,2.9548924503312373,0.018670716855501812
490,2.6139511635505337,3.0718892847790613,0.022995063807857763
491,2.7056926187367507,3.266288959856629,0.006999374010693282
492,2.3568552180533477,2.9022627242102668,-0.001376736153449798
493,2.397028487239463,2.8683103956249423,0.006761104271703733
494,2.285329042227183,2.779439899286447,0.018054252973895846
495,2.335696891568662,2.7977358105805203,0.014262085939658609
496,2.247556049217879,2.765308567179578,0.012742815438543276
497,2.308488051490272,2.8618359499832584,-0.007141445013552072
498,2.320925318916607,2.8218049977275976,0.02566949374019678
499,2.3558487015592378,2.8751709880692204,0.033614302924903416
